domain,query_type,query_size
dc7fzy.j6v.biz,AAAA,230
.net,MX,105
p1x0pq2k.yeb873kk.mfmlo.com,MX,227
.com,AAAA,139
qbt4o960.ozz074wd.9d9.io,AAAA,240
g242ss17g.uzfkkl.4eud.net,CNAME,36
osk26vluiq.axr.6gjbg4si4o.com,TXT,114
41p.org,MX,160
bhrdc6cq.org,MX,123
2cptq37hy.gtjjmtyc.org,TXT,239
5dmk0j.rmib5.cxo5z.net,A,79
ny3qx4s.7ikxsd31.7f3.info,MX,49
.com,MX,216
vono2jcn.su7r4.info,MX,216
.com,A,102
fh5dzk7zv.rqkq4uu4.555d6.co,TXT,63
typ0mr29.jk2.com,CNAME,37
gph.co,MX,167
kpmg8.xyz,TXT,232
ewlttc8y6.net,CNAME,213
1sg610cru.org,TXT,181
f6yivet0f.co,A,154
vw6aa30f.io,NS,48
4nfjs.cqxrtv46t5.h2r0yq.net,MX,119
m2ygsb0.uza.qzw.net,AAAA,45
6x5quez0.com,A,205
.info,A,69
kffpr.qi8t7.wtba.co,MX,246
zztw43t.net,NS,160
fh1.info,A,80
w912uv1.0buqw8.io,CNAME,92
9lk.41yif0.info,NS,80
jxoa.info,A,203
peuwvi9uc.net,A,73
9uiwnev.c5ytknu1n.org,CNAME,115
mzxk.org,CNAME,170
fubch.slzrlcx.net,TXT,247
7up6.tek5gac.qlvyb.com,A,94
.org,CNAME,148
s7fm.9yzm245sl.qym.info,A,190
nzdn.info,CNAME,60
1ygrvfz.info,NS,216
.co,NS,184
olb9svw9.pif6m.co,NS,32
isr7dr.s6u9.xyz,A,216
gmxg4ti.io,AAAA,141
18y.xyz,A,194
.io,NS,42
7ky.12advly2g.net,CNAME,74
85jofumgt.0n1w.3q24nwkam.info,TXT,44
2kyu54.flwwlf72.org,MX,194
ocaft8s.co,CNAME,248
gmklyr.io,CNAME,85
e00.0op6aslrdz.io,NS,36
.xyz,AAAA,169
4aj.io,AAAA,226
zk9wiqkf.l5penuruxh.biz,AAAA,64
u5roxqqj.biz,NS,95
grg6mj.io,CNAME,201
r3u.y5jbi3.qkk8oiaf.info,A,128
.net,TXT,190
02204in1v.o9i4wa.io,NS,205
.xyz,AAAA,107
7e0u.dpiaujz2d.org,NS,84
9r54lm6b2.n6di.sruj2ptm.biz,CNAME,146
q6o72w.wu4v2mmruc.d8t2in.io,MX,174
ug7pc2y.io,TXT,112
fgd.com,CNAME,148
njyl7e.xyz,AAAA,135
elcr.p8sqovy0i.18joj.com,CNAME,137
ezgromncb.77qsei.l939n.co,TXT,159
2wh8y5bxr.tyt.0zy637.net,TXT,247
f974x2d.xyz,NS,64
5n5gp4mlp.net,NS,169
.org,A,173
l2tu.ac8wybqcx5.lx2.co,A,85
.biz,NS,59
.io,A,105
.xyz,MX,209
r9eges9i7.xyz,CNAME,196
iqqpwi.biz,TXT,81
blr42v01ia.sgnu8hmh6p.biz,MX,33
v3q.7l2wcx.av4h7b.net,CNAME,236
ml709thsc0.h3ej.lrfsauurr.io,MX,93
nn0.yx4mm85.io,CNAME,211
.co,CNAME,195
105d.io,TXT,162
csdz.info,CNAME,122
.xyz,TXT,66
p4r40.ejz.com,CNAME,141
bw11t.xla.w72.io,NS,150
0bb.a839ii7bi4.i5w9qqe.co,TXT,116
jw2udf.vrminotf07.info,CNAME,53
5uku.qipnon.sb9.net,MX,142
jvpz.3zw1paj0.com,CNAME,171
snr4d.net,TXT,103
nk3.5uh4b4nd8m.p8dvng.info,NS,38
.xyz,CNAME,42
.com,TXT,119
xpdojucgr.kpagkc.xyz,AAAA,105
qstd.9awze7cz.ha8u106juy.biz,CNAME,173
lznyc73.ue1esx.jpm7pb0itb.biz,MX,178
rttryxdm8.z57e63dnw.5pm4t.co,A,97
y1t9s2dux.0cc2pimvhv.info,TXT,195
hmj5tqp.qodof.umkn.io,TXT,154
8yhn.co,MX,245
wljx2ii577.fno7.biz,TXT,162
.co,MX,90
.info,AAAA,34
cyx9.net,AAAA,142
wk11c.info,NS,48
5l1w0n9q.info,AAAA,120
j2n6qsrsn.6buo.3lky.biz,TXT,82
.biz,TXT,236
.biz,NS,210
aqt.com,TXT,182
.org,TXT,240
o4r13w95f.co,A,183
cpr.53h55.org,MX,157
k6k8.721t9qvl.mj095l.info,CNAME,138
0bfpkzf0.k4mu3.co,CNAME,92
.com,MX,218
01g8wosrf.com,A,191
.biz,A,165
u76m5i.he8hq9asv3.xoukg0vjv.net,CNAME,53
ajtohkp.org,NS,238
ec3j96svc0.1qqhkt51j.io,CNAME,144
19a9qrmb.9l22m.co,CNAME,41
f2szkfx.swc83xldl0.doq.net,CNAME,202
4b39qb92.bdwj1md.net,MX,94
fdh.syl.aq5tdg.xyz,MX,170
do5y2meuk4.vv7fph84.org,TXT,93
lgoy.ojymb26n6w.dx0.io,AAAA,52
2hrwrk.axl32bc.biz,CNAME,247
.net,TXT,141
6c3frn.n664sc.com,NS,154
ov9rod5c.org,A,58
48y.scovbiuhb.ydh.co,MX,148
8d8.org,NS,59
sspcsrkuo.3du40bkwe.bku7mkzym.io,MX,186
5gnybb9p.r8eq5j2h7q.xyz,TXT,248
shn.h5zgw.io,TXT,164
jznzq.weg76d.b39n7ixrq8.com,NS,203
.biz,MX,62
vkt6m.biz,CNAME,159
dtaocc.zaavxoa.h234imjh.info,NS,41
p90bwz0mzz.com,MX,66
wo3cca8g3.net,TXT,221
qz8zb9kge.al0fy.pxzd.info,MX,53
y6ekuvpnf.info,CNAME,156
np7p.net,A,147
wpaxje.xyz,CNAME,155
.info,NS,187
05zf.org,A,228
wgfguj.info,AAAA,58
oq02z.3y8hygwibx.gxqml4.biz,NS,238
.biz,TXT,232
afu.8gjch7eg.mxb1.com,NS,166
.co,A,131
n9kv.com,AAAA,84
l0kd23ddxn.jlg4hp4kw.2wjo.biz,TXT,72
ulti.u1bee2iq.biz,A,47
.com,A,230
.com,AAAA,174
k58dpdh0ma.utosx.jgpex6n.co,TXT,185
dzriydo.axbomfg.7958961kza.com,MX,180
.biz,AAAA,45
.org,MX,141
.net,NS,95
vysbj.qfgildrb.co,AAAA,211
wxa884s2.info,AAAA,174
8vjbkdn.wzwcp8fx.xyz,CNAME,62
.xyz,CNAME,212
g728.b7y.com,A,75
5euo41dmds.com,AAAA,109
.xyz,MX,48
2vaulc6u.g1ivsr9nvq.co,TXT,146
9b9u1wcja.net,AAAA,236
rm3sjkr.info,A,72
.biz,AAAA,196
e6n0z.u09.gslm.info,CNAME,51
lh5.hvdui.xyz,CNAME,94
0f0.yzk6eg15u8.7tpc8o2.biz,MX,244
.io,CNAME,30
3450iqlve.xyz,AAAA,244
6g0e.com,MX,51
.info,CNAME,114
oxgnaf695.6qlfpvy.s1vt.xyz,CNAME,58
pljivj35c.xyz,A,35
35o.5fsm68dp.dag.net,CNAME,218
.org,MX,177
.biz,MX,141
xd2dqrc.4k78e6q15m.mr40j.co,MX,104
7cg.co,NS,118
ijw.rnj.xyz,AAAA,176
.com,MX,164
67zo.co,AAAA,167
vfpxrgr.biz,NS,158
z6vf.set9.org,AAAA,69
.biz,NS,244
tv6.mmws.com,NS,197
gz56922xrk.pif2vdxw4.joc4hl2q3.com,MX,179
75s0kt.ggpe46.k0khy5dv2b.xyz,TXT,101
blcd6btet.io,AAAA,146
5j7.info,TXT,243
8f6im.gj40fc.wm6tzf.com,NS,86
tg2.co,AAAA,211
oboq6fxuxp.ev8kn25.info,TXT,144
63iwt6v6.4jy27n9d.biz,AAAA,99
hgzzxjc.eenu15.info,A,217
9kf4b.5djp.info,MX,199
.xyz,CNAME,222
oho.xyz,AAAA,30
ppn.55k20pu.info,NS,210
.biz,NS,110
uuj2fskems.net,CNAME,112
o3t.com,CNAME,150
.io,MX,151
8w346vosk.com,A,203
xf083h1iy.xyz,A,177
rnckjqfp05.net,MX,181
0svy3e1.e7hi.co,MX,231
.info,AAAA,205
.net,TXT,186
.com,CNAME,245
.com,MX,168
5uvkvrvj.io,NS,38
nc15.info,AAAA,181
.co,NS,80
b55d2q7g6w.org,AAAA,181
ntkpop.jzroo2.biz,AAAA,45
ggz16kgqmh.f4c.org,MX,67
gvlueio.jq8h87b.net,NS,119
gys4qpjvn.76joflhh.info,NS,153
tyeorg1.yko45rnkqk.cvlvtlfe1.xyz,CNAME,119
l07ymlte.org,AAAA,243
jxbxscm.5e7o.ecnmer8j.co,TXT,87
9l15s8.8335lppf6n.xyz,AAAA,120
74rp2ql5b.ha9pdlo.5zq.co,NS,94
syrwukys.r49j.biz,TXT,128
.io,A,120
.org,A,135
0omxayr.da3maj.io,A,138
j6x9j.xyz,TXT,238
v0vxzc0.org,CNAME,189
0g3gpbhx5.biz,TXT,218
zslpld.biz,NS,156
ev496foch9.xhi0bj8w.xup97.biz,MX,190
v4cv4.io,AAAA,49
sxk9.ona6z.io,NS,164
.info,MX,72
h0uyj3g0.xyz,CNAME,233
.com,NS,46
95n.9a2n3fcd.net,TXT,146
co9.t507i9.info,TXT,89
twr1gct0.ieo4z.biz,MX,182
kjjyx.t13y87.1vq4yf62f.co,A,115
5uiwuenxj.sjy7u4.agxnhcw.co,CNAME,163
005zo4.r4gma9.pdsf0kc.co,TXT,118
7op0ho7s.tq9niz8q.w0nfaswnwk.io,NS,46
c1lv5fwon1.02jcurwn.l4h.io,MX,91
.xyz,MX,45
pn84w.0astm.cdc.com,AAAA,100
jset3de6.djcnqfx.info,NS,122
qmyurtv7vx.08emm1.7ki06u.net,MX,147
8s7cq.2yyh4et1x.info,NS,34
ottl6.vw0sxi.co,NS,65
11ng.ktr.jkd.net,CNAME,64
.xyz,A,195
1lko4d.cy6edy.net,NS,224
rda4s5f3ge.w4osh.y4nnrx.com,AAAA,183
.xyz,AAAA,134
.biz,MX,163
6rvkn3p.co,NS,141
5ll632.m7vw5ts4i5.fx7vbmvo.info,AAAA,127
9s8mgar1mi.d3r.01k9foc5s6.com,CNAME,57
1wyjdt.wc50o01mw.r4bq4yft1.net,TXT,248
9sd.5kks.g55e.org,CNAME,88
2if.info,AAAA,126
j2pt3wru6.xyz,CNAME,33
cs03c1c7.7k5lna.1nuk0.com,CNAME,148
f1cz.3g3yzvws.org,CNAME,110
7fz.jpfn7p9.org,TXT,199
xy5tqbaw2a.de5l36o.znmmu91mm.net,TXT,175
b0ubrfc.b136m0kear.com,A,153
u0mir.m4equ1.aegah9ouz.xyz,CNAME,87
e99hq.qowqxkv2u.com,A,82
t0zdu.kc56.6w708.net,CNAME,173
u5v8n.net,MX,133
.com,AAAA,59
qr4c.mbq.xtek8.co,NS,218
bupkiypz.biz,CNAME,174
.net,A,48
.com,AAAA,83
m6g4dzlrm0.io,AAAA,160
.co,TXT,206
pqw876.o1nh.r0w.org,CNAME,157
mrz1xm2ks.tt5k8iod5p.wg2aqkh.xyz,TXT,153
m5k6v.vvvvlbu.io,A,40
.info,TXT,80
u5c.p7ieqjg.jr8akwy6t1.xyz,AAAA,170
5hljzvky3j.info,NS,151
d2bwr.u2uo7lu.org,AAAA,157
5tm6tm7.co,MX,57
7vrx8m0l7.e9c1f.com,AAAA,85
m7rjh.kvngxh.a2jn1.io,AAAA,187
.xyz,CNAME,57
tg9z7gh.mpsn3g.com,TXT,171
.info,AAAA,190
5wndon69.4vguzrb5b.tvv.com,NS,171
jxmlb43hq.ev38vqlzk.org,CNAME,189
p1r.gu8.xyz,MX,137
51g.fqec.yr0.com,NS,150
.co,MX,89
xby83.com,NS,122
hl20.xyz,TXT,249
r757pcq.j91i.0xg7n15.net,CNAME,187
e2ujcko3.biz,NS,44
67fcgfo4p.e28nj7h.3itk.org,TXT,43
4ajiqt.yi1opck.biz,CNAME,125
.com,TXT,227
.io,A,108
z9agq2ja.co,TXT,106
00cir3sj.x6xb0v2.org,AAAA,153
4dr.odif7hwmtx.xyz,NS,83
.net,AAAA,63
.org,NS,239
.com,NS,214
dwu05.68bce2swy.org,MX,89
.net,CNAME,219
xjylpa.6rhj6p1.rhtsmxvyp.com,TXT,55
.net,TXT,88
nouq.jk3gq8qot.xyz,NS,149
.xyz,MX,76
dzgjzp9hpu.esvb01tixm.8pzxbh99.com,NS,210
0qbsw35.io,TXT,166
rltbzb.info,TXT,239
.xyz,A,146
fn3adr62.net,AAAA,138
8oygv6ki.hwas0tj.net,TXT,243
hbxzl.io,CNAME,76
.net,TXT,112
884pwg0.gp790.co,TXT,210
ltaol.z5uj88z49e.3gtq31l882.io,AAAA,242
qq22k8tfw.4til1j.tpp6.xyz,AAAA,190
qt76m1thvw.org,AAAA,157
lbw2qwx.61f.com,A,132
.co,AAAA,46
.com,CNAME,222
o4l07v.net,NS,194
.com,MX,164
will1y8jwa.41enslrc8u.io,CNAME,148
.info,CNAME,156
x0h0clzu.u7f.0kq28ub.io,AAAA,216
dj2xk.xjc76y7.c1r23.io,MX,133
ebxv4gomz8.n8wlerg0e.wxr.org,CNAME,140
64if0umtj.9cqrsg6baf.uzl.io,MX,176
rul9ei.kxwp.t64d6nzq.io,NS,145
idcd284g5i.nr8.net,AAAA,199
9d2ju.lsg4.biz,MX,143
f8glwktovu.org,MX,167
l28bu3.xyz,A,100
.info,MX,46
a8c4s18pc.5sjgfld7.2hddq2lnum.xyz,AAAA,109
9w50r.rh25lwzso9.z8r48fsi.co,AAAA,97
byfwf.info,CNAME,170
.com,AAAA,233
.org,CNAME,219
.io,NS,71
udch80r6.z3t9dyj12g.xyz,A,217
blv9z8fk9d.npv.org,A,136
mwq.fr68.8ne8.org,AAAA,44
.com,A,237
lmnwqyy9.org,MX,234
n28k4rl5fh.qrg.org,NS,91
.io,NS,111
7gc9.9ufi.biz,AAAA,179
2m7eglh4.io,MX,220
eon.net,CNAME,74
c53c9ed.5aatrlq23.0jg.io,AAAA,126
h3h0o7t6n.bmdah8.co,NS,243
.co,CNAME,110
.io,NS,59
z1wup3ip.9m0.io,TXT,150
frd60nhs6.2j5pn.biz,AAAA,111
7fljjnzfb5.dybm.co,MX,207
grmpdhvq.info,NS,53
obj11w4.biz,MX,168
.info,A,69
cz0adhi.r2xpx1y3.j3ni.co,NS,229
62l31s.l8datkw7u.hxrojn49.xyz,MX,197
.org,AAAA,43
.io,TXT,231
sgalqn.xyz,AAAA,218
xmmh98gq.4p5d6cndc9.n7hl44v.co,TXT,174
.xyz,A,165
.xyz,AAAA,198
a794ak7.io,TXT,148
.com,CNAME,182
.biz,A,195
0zxdl7sbn.gxitqselp.w6i.io,MX,157
j366.qtma.15u1ejrq.co,TXT,210
.io,A,152
v3b4tvlkv.9u2b7l.org,TXT,69
9mkimko99l.5yyu.nvjtaue1.co,AAAA,234
lxytz5.fz6fh8.igv235t0.net,A,59
.xyz,TXT,250
hudpqt0r2.t16fjpuiw.hhsozyq1ld.xyz,MX,36
hr8y.88h0eeb2s.6uqa.io,NS,145
6urexnve.io,NS,41
cibcvhuvlt.f8ivpa30.m2wx.xyz,NS,100
ckdiocj8e0.xyz,MX,229
.co,TXT,109
l419.ztuywe.sg9e.org,NS,159
iu3htcknj.gl55jvmszm.io,TXT,65
47dupd.ptfnb1x.org,A,81
0lltpnn.com,TXT,228
.xyz,NS,138
71wto6nt5b.y82n4.p9i4pwl4.biz,AAAA,135
.xyz,A,248
cobt.7juapc21j.yqyyvhi.biz,NS,213
j9wc.ueoutkd.bhuktnze.co,NS,208
n3cxzvaol.info,TXT,143
1zorpeztx.v5l1q.66wnzx2.info,TXT,184
.org,TXT,179
b9jj62hq.8t2.org,A,206
.biz,NS,120
7h8.puobcqzj3l.com,A,237
.info,NS,208
.co,A,190
re36it.w0qqvr0bb.io,A,239
rlckx.pqst1a113e.p9kxo7lq.co,A,194
.biz,TXT,227
eql0o6cnw.info,TXT,222
.io,AAAA,108
.net,AAAA,64
z715n9261s.vmk8chif5.xyz,AAAA,93
xy3.xyz,AAAA,211
.co,TXT,202
wywg8m.ubr.q3jinj8rm.co,NS,102
ytdtezq8u1.co,NS,230
kggvqm.net,CNAME,174
w57lew7ivt.zpq291y.biz,TXT,31
gvlti23lf.suugi504.xyz,NS,44
f0a4oxt0q9.f10voc.net,A,168
.xyz,TXT,95
i4xi5l5g4.biz,TXT,74
aaibm8fe.co,TXT,113
.org,NS,175
4qs.fqrqen2mjc.c11k.org,MX,31
8r267.yyt8.biz,AAAA,166
9m5.io,A,188
psi.org,NS,156
ii542i7v.2o2bp1ye.iwc.com,TXT,195
io2.fx03.ut742i.xyz,NS,217
.co,NS,158
.org,MX,171
coczzpk3qj.qcdydc.org,MX,165
yt8u.com,NS,34
.info,NS,76
nyhvl6t.md1hqdmlg.3pls9zn9.org,AAAA,229
mubyozss.net,CNAME,172
.io,AAAA,78
.xyz,MX,196
dhqnpgcf.hyget.b6n47e.io,AAAA,231
jlzd4.ib9jo.68jdwe.org,MX,30
.info,AAAA,84
hbj5.pq4u1cnno.vy3sw1th.net,MX,34
.co,A,42
9pntly4.5dbvt.ivap3tz.biz,CNAME,98
.xyz,TXT,138
sfqpf.1y65v6xb.io,A,185
z11eu98.akvnb8srj.info,CNAME,215
.io,A,178
.com,AAAA,136
daz38.7t74jfx.sysomro.co,A,127
rxkap94h.uuc9m6.7jr1u9.net,CNAME,111
zg7u14s8.fvq6ul3jk.11g5t06cvt.io,NS,243
.com,NS,198
36gxi0b41c.mhf4my.hwonn5emv.io,MX,89
j7pll3sj.426usdagn.5i3r.biz,TXT,128
svs0xp.n3746wdd.dswriz9p7.co,CNAME,94
35zf7cmpib.net,MX,158
57l17y3neb.rps70y9w.biz,A,113
o4bq.lx3j.biz,TXT,218
.xyz,AAAA,48
4i51wvio.gkqa.biz,NS,234
.org,AAAA,238
s4ra.72zi8le.w1yvkpkca.io,NS,45
865cq0z0.1lfm.39kkej146n.xyz,NS,52
3ntrm.n6t7s2.udgw9.io,TXT,44
.io,A,84
.com,MX,94
tm0z4z.x7yh9t2.igrn42.xyz,TXT,123
yfcj9n5.com,NS,180
250.com,AAAA,208
5og8.co,CNAME,87
icp.f7bngyso4.biz,NS,72
xuw8beom87.t30lc0k4.xyz,NS,180
q61obtqdj.9rc.s32oo.org,AAAA,187
q8re.c6y.zuo3zi8xj8.info,MX,235
6bhf1.och2s86.fcjo.xyz,NS,163
.co,A,207
7u3c0t3.1ij35s6m.8bogh7.io,A,217
.io,AAAA,208
c9fg.0mxf.biz,TXT,51
xobm.v23e7.org,A,137
.com,A,38
e5l.801xo.5gy7zr1.net,CNAME,194
0jzx.co,TXT,203
a6azwvv.w7y1e7izaq.1ac.co,A,180
.net,AAAA,102
9ustv4kz.borlg1.kcmmt12.biz,MX,134
q24xeh.8ec28a2cqu.oqz6.com,A,52
6c3hythc.xyz,AAAA,36
ifj4.ekmhf.e2fk3vz6us.xyz,A,112
1og.xyz,MX,43
cr8u.khaat.w8pkvbv.com,TXT,239
yuhnhl3sfx.info,CNAME,222
qcm1.krs4oya9j.qzd2xw7.net,NS,33
4a8j.y02i8g5.biz,NS,157
ccihrfm.1ou48aw.xyz,A,188
uhnw1.dhn1nb.net,MX,109
96a3xjvl2.r7a9scmi.info,NS,82
t8uljc6x.vexy.53qjpbu.co,MX,109
77oy.bpgl.net,TXT,229
.io,AAAA,48
.info,TXT,116
fkuttwo.info,CNAME,86
.co,MX,127
.io,NS,152
lv7zhw.org,NS,228
3w2ws01p6.info,TXT,142
ihz1c7.9qrzqmhdb.net,AAAA,70
76343u.6ia2br6.zj28wn4c.xyz,NS,147
agq9j.7iu2ta.net,TXT,74
1r4e.com,CNAME,32
4f1n1.gsr8hs6qif.jcre0229w.com,TXT,134
z9kx2.a06af.wcig4i.com,TXT,165
b6deuz.6dygmex330.io,A,55
.co,TXT,221
666ae.io,CNAME,48
o1qd1.iumt.biz,NS,65
so7aquuv.com,NS,123
d9a5c.eih.io,A,57
.xyz,A,152
.net,A,200
2gzswgl.net,NS,213
7lxe.98b7dp.u6t.biz,MX,219
5uzl7c05rq.2q7tn.buhszenp2.biz,TXT,73
eaylpv.com,MX,148
9a1jahv6l.oh7p.biz,A,136
c4z5.t9hy70p.net,MX,137
75kr90.usw3zv0y.tu7bft.org,NS,125
.com,MX,127
bpfqyu2f1.rsql6n.net,TXT,219
mtoc8ov.biz,CNAME,231
f7hjma52zh.l7hazuk1mg.855ci.org,NS,175
uqf4b4.com,A,191
.org,NS,205
meis.info,A,66
4aec.rca.v2ssmpn.com,AAAA,85
8czv.info,TXT,160
moa7mu9.1hspnu26.org,CNAME,225
.io,NS,34
p8u.iico80n.io,AAAA,210
x1xaul8orb.v9r8dyqwxj.diy20t.com,A,137
tmav.oqg.iz7ag0b.biz,NS,234
.com,MX,233
4qepy5.com,CNAME,80
qht6q84x.lhivo3k1.fmykal24.biz,MX,227
bvubmf.042.com,A,112
cykw84.dpvx7is7.gh1b.biz,A,225
rgg.tnn5b.o5l13.co,NS,156
jjp3yo.awu.frfh9g7.org,TXT,54
8br15x.org,MX,166
1cy.xyz,CNAME,228
.io,A,148
.xyz,NS,190
ynvrrldv.ohtyi.info,NS,55
rh1ymug.info,TXT,193
gvma7e5.p92mufxew.3fdq7qjjl.org,CNAME,186
.co,A,110
3tgqv.mztf.62cc.info,MX,37
.net,AAAA,162
61vd6ca.gm5oeo.kwz3bl.xyz,TXT,134
zhr.tatq9op8eh.pml.io,A,213
t496r801.au4.org,TXT,237
.org,A,132
tly.dnm7r.ethd8a.io,MX,196
rzqkt.o4on17.ef70x4u5i.info,MX,194
qszgku8.o63m.yrv.com,AAAA,43
cpo.won.info,TXT,211
ghh4u6.org,MX,231
.biz,NS,171
j5e0bm8.yadcpf.io,NS,158
konvgtd.2vojer9cp4.org,AAAA,180
kuz1itx7z.qvel.47ia.org,TXT,39
vvrtjjp.com,TXT,183
9pt.8tsppjfoe0.1fmmjiddn.biz,CNAME,109
70boe.iz110k.wnki8.com,AAAA,174
.net,AAAA,102
0nrri.dd7v0t.com,MX,236
rs8n.7eq.37sugzktw.xyz,MX,180
.com,TXT,191
dd3dtvey8f.62ypau24lz.hv984ml0h.net,CNAME,107
15aac8.mr0tpthd.com,NS,249
w22b.nn96.b1pjh7bub7.io,NS,153
12rdplecy.org,MX,201
caa.scgq14b.n2ckmsbvg9.net,TXT,65
.org,A,84
.co,TXT,249
18s8lfvp8r.wx46nj5p3.7cnbvcf.xyz,MX,192
fnib.mvqb7.034d.xyz,A,95
of1k6.z5p7i.org,AAAA,114
u44szmj.biz,A,133
l99ycjmq8.106vw8u.ygo2.net,A,99
0bn62w3p.co,MX,76
58qdqohv.nqb6pm.s4km0w.net,A,237
.io,AAAA,137
sz8k.biz,AAAA,232
5lv8r.hq33z6h5.com,CNAME,202
8de8dj.os3.org,A,187
wjo3.biz,CNAME,249
26tba.ploec.fgpyp.info,TXT,231
.io,AAAA,124
cve4xfp.shk.x4b.xyz,MX,153
zje6c7ca6.8il.ynzgl85gj.org,A,170
eoe7k.io,CNAME,200
.org,MX,136
h6547yl.dnlpdli4ld.io,CNAME,49
q8f89k.zg7.co,TXT,199
ov1xc.biz,MX,186
qqhpdduth2.co,AAAA,133
w8e.wjjyn20c.co,AAAA,54
3h9dngk5s.bz67r5m.x7budexq.co,NS,183
rpjdq4.biz,CNAME,130
nix77.xyz,TXT,62
.io,NS,46
eggyhyue.net,CNAME,166
.io,TXT,161
swc8v70lkb.ffpsp3u1l.rarnfno.io,AAAA,58
wfd4.r1hxftbrw.d40euk8cvh.co,TXT,96
.com,AAAA,193
4ax97rdoe.vtq3ug.bigcx3.info,AAAA,97
.co,CNAME,209
14kpr.efb1ylcsjk.w7feir.net,MX,125
1ii6zjftf5.w36c54.yveyklapv.biz,A,159
ftlalgjg.gpcp.x55n9lke.com,MX,46
8pry2i5wxz.org,TXT,90
1bdp.biz,AAAA,142
eyv6oc.io,CNAME,75
.xyz,A,170
dova1j.0kz6mnmspo.biz,AAAA,232
d4gmut4c.co,A,110
447kimin.eq46n.p8bj4dhv.com,TXT,123
.co,A,188
a9brmn0g.net,MX,164
3ih7x.qtf4p.ec5zqrl0o.biz,TXT,31
.co,CNAME,78
ktv41.dxhotso.co,MX,222
lijyi.j5vedk510.du92bo9zow.co,CNAME,31
.org,MX,239
2omodnxv25.k9akeo.m4t0s.xyz,TXT,149
iqc.ocwcm2q8u.bm64htxr.info,A,134
h9g8.1po9.com,NS,240
sburlvwmm2.nni2y.io,AAAA,118
.info,MX,50
byalvxy.wyn54r.info,TXT,192
.com,MX,204
7bsidq.yr4.q0y.net,TXT,104
.xyz,AAAA,67
1ummu9ejhw.io,TXT,207
5lbkaz27cy.wn98io.biz,MX,97
dg8.net,CNAME,160
.xyz,AAAA,138
8hbfqtp.mjs9.co,A,100
931jdg.io,MX,65
.net,CNAME,74
8kblml.4kt.bsdtvc.info,MX,220
.io,A,66
6yzj5ezn.qio04x1.uahaley8.net,CNAME,189
n4ch.o577nwz.org,NS,38
98xv.co,AAAA,216
75h3x1ndm.z7gie2f13g.m1c9z5.co,TXT,109
0if7g9h.n1c2i.io,AAAA,170
ix39q.com,CNAME,89
wsv.neul9.4s8.com,A,149
.co,A,150
.net,AAAA,144
vgq9nx3k4.net,TXT,235
mm0fggb.x957qbrqh.xyz,NS,154
51vobh1n.io,NS,56
76hqx8xuc2.ernkf0exh6.63casgj.info,CNAME,143
0rfnjnw368.io,NS,168
.net,AAAA,219
wlr4jmc81u.sj17.io,A,237
75fnt.iavz4t.nrvkcm8vp.co,NS,95
.com,MX,36
1sjvnny.h07s7.com,MX,155
.org,A,194
u3fk78fkz.ms3bx9ix.ktg59.co,NS,194
.info,TXT,210
5txfbrl8.lazfwvcp.u8svoek3d.io,CNAME,65
.co,MX,112
.info,TXT,101
.xyz,MX,55
3nv.njcz.biz,CNAME,181
tmgt.biz,CNAME,180
.xyz,MX,58
ru45.com,NS,139
.net,CNAME,42
4yp4d9.q4fgpvk5b6.gxmi5d03.xyz,CNAME,54
jcjoz6uyxz.iqh9p0z.0ypm.xyz,NS,179
at441.6bnbuw.net,AAAA,37
owoncy.rnqlg2i5g.a728p5v.io,AAAA,140
ezwz.tgldlv0u1o.lflq8.co,MX,68
85uu54.twfghp.io,NS,85
uej.kw4qy6ynfc.2g6t2.co,TXT,175
1fhxbdb.opp.12pvg.org,AAAA,112
2xu.xyz,MX,142
zta.oc6.7qu8zhk4.xyz,AAAA,164
.net,NS,96
k04d0.ipxwp.w9c.io,NS,129
3htdxitir8.co,CNAME,56
5ms11z.8mxzjc.4a8yd6.io,A,109
o3x0fqv2z.9pik4ay.org,AAAA,134
.org,A,153
6z1io2v.io,CNAME,131
75koe4kp.h2eamp8k4.biz,TXT,156
0lpk.t12.com,MX,132
wr5f6g.3c0ye.1lc.info,TXT,71
5rivj139e.z5inmuj.32y9s.info,NS,162
w210d278v.f9m7l90.biz,CNAME,78
.xyz,CNAME,220
cyz5o6qeo.16pnqe.xyz,TXT,91
n1nrxnh9z.z5qlz.ogu1n.io,TXT,178
.biz,A,98
1vk9zz1.bjdza.lqxlodi9s2.org,AAAA,52
9mtyc6.6ty.t9sz.info,TXT,82
t3avb.l6350y.407eofdfs.xyz,AAAA,135
co5o03cfru.2mqf.xyz,A,132
47f95.io,MX,220
4au.org,A,45
.net,AAAA,78
.co,TXT,219
.org,MX,87
.info,TXT,128
oiihngrwe.il1og5.w96c.co,TXT,120
mk1nq5k.l8hgys.net2sn.biz,MX,96
.net,NS,219
qjp0f.net,AAAA,79
uly6kr04.dp4b.org,NS,109
.info,CNAME,105
9bmxwxe.xyz,MX,63
j5bnc6wc.q3854.2bvsm8.co,TXT,77
7enk59zju9.net,TXT,90
.com,CNAME,201
mxuaunu9u5.qp2npo0.com,TXT,156
.xyz,MX,59
pzckfv.0v1.u8yiqunsp.co,AAAA,145
.co,NS,195
b9cfrvwn.mpc59.xyz,A,154
6fg.net,TXT,169
p7ju8z4.42kogllft.net,MX,216
