domain,query_type,query_size
DsukNjIuZZ.bpm6MYwiWV.oWSfskv24K.exfil.io,AAAA,71
hfnwHJYNgz.ga0YU26cyu.MxvZWtyOxE.hO62.data.org,CNAME,33
t12v.fbup.biz,TXT,103
jackson.net,CNAME,72
85updlsxcf.zZWg5xRScm.rKWyBwiu.data.org,A,43
ball.info,A,108
ramirez.com,MX,187
8NBEJ0y6gs.es7mHZwdlQ.5Vq3DmQ4jV.TJtGGJ.data.org,A,188
Cspgvm2uXt.lvoVZ8ENdb.hMcUpqZ4bd.cTL4FME.exfil.io,MX,179
joseph-mendoza.com,AAAA,138
n4hwh5f.6ii.online,MX,144
sotxrtk.qgui.pxx.online,MX,61
50uzmcz.pkv.ljh.6vv4kud3.online,A,115
PLsTzDLuJ6.j5uZlysRd6.n4YED6xqgh.I0.exfil.io,CNAME,227
taylor.com,A,241
d5pUggmobr.1MW4mPvwaO.OD8A4V.exfil.io,CNAME,162
reed-ellison.info,A,228
moore-kennedy.info,CNAME,84
holden.com,NS,244
0rhbzjgq.suvn06.or1wvuga.xyz,MX,213
cole.com,A,156
qgJSc38Mma.5JjUXrWbrE.ce.tunnel.com,CNAME,131
n820y.5wya.xyz,NS,120
bju6.x52.ygq6wx.ha75tz7.online,NS,175
mayer-thomas.com,CNAME,48
xabwj1bd.1os679d.biz,TXT,196
kjy3ky6m.81k7.biz,CNAME,168
mcmillan.com,TXT,92
nrkdfd33.m298jslq.biz,AAAA,109
yybf0.4ljjl0.2ph8mq27.biz,NS,161
gonzalez.com,A,200
mendez.com,NS,83
YyJpYlgeME.47UpLKIP2u.tlKx60BYee.IT2NqL.data.org,MX,78
bXboZJFypk.Y99kVbQCsS.EKY.exfil.io,NS,46
l6ZIKrI0G3.kBllpVWG0d.7jqkfo7aEp.Bjc.tunnel.com,TXT,51
kot.qvefk6o.info,AAAA,188
cruz.com,NS,206
xvVgxVXyXc.jTUt8qUNHh.I1ZlwVe.tunnel.com,NS,167
nichols-snyder.info,TXT,155
bmjh4.deom.n9z7ymcc.hahkoe.online,AAAA,151
RM0sKKWpYP.OvO8yNZhLs.Ib4tdlQ.data.org,CNAME,131
doyle.info,NS,149
sjqpkfd4.bdu81.online,A,87
richmond-ruiz.com,MX,221
garner.com,AAAA,126
ofTmoYmrwF.YRuKQWl5Xz.dHGHo5nuIE.EH9rG6L9N.exfil.io,MX,177
hsAWqo4ZXg.JhByVYmnQV.rR7unDghX3.M1kU.data.org,CNAME,219
7r4pnpk.d8qqei.online,NS,121
holden.com,TXT,49
lee.info,CNAME,235
5sgxqc8q.3i9as3y.biz,NS,38
houston-wagner.com,AAAA,146
cantrell.com,MX,72
ahMcPyYH9C.TTMt90BDZq.tunnel.com,TXT,147
randall.net,CNAME,150
garza.com,MX,156
mendez-george.com,MX,40
blankenship.net,NS,96
henry.com,AAAA,43
48vzt397.lx2e9gof.cacbj3z.r8j.biz,MX,135
SJ64tetV9K.4TsMXoeYFR.Baxri9ap3.data.org,TXT,112
ln7AqCd63W.Lje27Fo2t7.30.exfil.io,CNAME,83
williams.com,TXT,95
0er04mua.xmtdhk.z41y.4d0.xyz,MX,149
eaton.com,NS,86
aynuU1Mckl.63uZQcjEPx.QJKIsMS5.exfil.io,MX,176
7aprcl.zxf.xyz,A,250
barton-nelson.com,MX,178
owens.com,TXT,215
meyers-madden.com,CNAME,247
ray.info,A,199
S0EfY6vJvC.uDCpkESO34.J.tunnel.com,CNAME,83
nonm.52v34.online,TXT,38
kqlnh4.t09.xpoo9.xyz,TXT,69
barry.net,MX,207
c2wp.amor9x.gebk.bhfmadj.online,TXT,149
6h9.63m.rfrd.pw7k.biz,CNAME,216
kelly-rice.org,AAAA,181
sa1xu6ei.02fxxtb.biz,MX,216
AZehSVezNP.9vwpeRDFyy.WyNb.tunnel.com,CNAME,202
cain.com,A,172
b0vxd0.mgu5.online,MX,125
ls5u.2pl0o.3sbc2.xyz,MX,241
fx1.vwjqfu.info,AAAA,64
DjCmQMHvIf.DctNlBbi6B.exfil.io,A,38
rodriguez.info,CNAME,247
kNaLy6fcZZ.Q15Culhv9u.057Z7rWMhQ.kFNuN4gE7b.exfil.io,CNAME,172
patterson.net,MX,140
o40b7.j3e.b3dt9dq0.znvnprrn.info,A,50
yWMQSQKIOd.WEwQmi9qHq.JFm2VltmSD.sAhN0p.data.org,TXT,112
campbell-perry.com,AAAA,63
peterson.com,CNAME,170
vgMSZYkaSG.IkCJwgyEwD.cfNXSVK33L.c.data.org,TXT,158
simmons-green.biz,A,217
75h7t1.vhh75kd.uuxy3.2xwkc2.biz,AAAA,204
exh9d.weo.biz,A,90
xfok.iabk.69xd.y4bsy.xyz,A,155
ft80.vtf3w.hkw.urjtwtkv.biz,NS,89
vB9pIf1LQ9.OujDXcGNZF.R3h86deVEK.U8i.exfil.io,AAAA,30
arnold.net,A,158
H99cnTzyzm.Y0WbSSUKUQ.HpRWO3iIko.TMUdF6bP.data.org,MX,160
taylor-phillips.net,NS,218
b2md.3t90t.hq9927.biz,A,66
joyce-lucas.com,NS,79
6r5i9y.8tc1e7te.7igqob.jt79ov4.info,TXT,120
enyvmm.y4fzo.sgofw5s.b5m.biz,A,134
5KMjapaoFE.WyoAybKjUG.0HT.exfil.io,MX,91
zon.mjrbk9t3.z8dap.xyz,A,130
3hnju.6vcx805g.3uoj.xyz,A,216
rodriguez.com,AAAA,114
ford.com,A,151
fisher-lawrence.org,AAAA,52
odonnell.com,NS,54
74j.qegmk4c.9nuc8xcd.lh2c097p.xyz,AAAA,36
mdtr.ti03j.info,CNAME,30
uuuao.2fyhfkk.gqf.benb63o.xyz,NS,140
ns8xw.mod0k.g4bfhub.y7sej.xyz,CNAME,30
j42i9g0.zj9.h5hxdvq.info,MX,76
0qd60a2.m7vf.biz,A,57
eVt84Re6sM.NISsMjviuG.XB.tunnel.com,TXT,76
wilson.biz,NS,134
3ovu123k.f845.ism.bjdi.info,A,123
knmcd9n.dzeou.8jvqlt1r.irzqyh.xyz,AAAA,133
m0Hz1xQvSz.ufQ0CgxP0G.cPBCD0WJyC.lw.exfil.io,MX,147
wall.com,TXT,88
williams-becker.com,NS,122
hays-yu.com,TXT,39
G3nOIzhCWM.OPH2e4V3UD.NMuxGwTqbr.4i0BV.tunnel.com,MX,114
bradshaw.com,MX,122
7xr1d14A6z.lHoklTGi7d.OQBBBTDiJH.V6An8A.exfil.io,TXT,39
griffin-robinson.com,NS,233
urciekos.tuzlb.fxtm7l.hyxn1.biz,AAAA,99
m8j0i22a.ws6eu.4pvsmqvc.zvhevq0.info,CNAME,123
0l0sj1.wj0eygl.f5pg.online,MX,40
3d8n.17hwe4y.info,CNAME,65
sanchez.com,MX,193
UaDYRiyIwg.bEZS6KTZTe.exfil.io,CNAME,84
l08x8.5y9gx2.biz,NS,50
martinez-johnson.org,TXT,55
jxXSFFVkZ0.CFsCTWsCGj.2MIGPdVP9.data.org,A,177
7p15auiv.zifdn.online,AAAA,211
johnson.com,A,245
valdez-hill.com,A,149
Gbj2o9sCoU.Kg0gCE9I0p.tunnel.com,A,136
y98a1.nk12gzn.xyz,CNAME,187
5sWwnIVS3k.P4H8gvLTZ0.KRdmNdGnsp.eJ7byiz.data.org,TXT,184
gomez-wright.com,A,154
cordova-lee.com,AAAA,225
i8GCq00UcK.b2L0cc8Q2s.VGJye5qioo.leBII.tunnel.com,CNAME,225
mww94.k1of.f1s2s.online,TXT,57
mf3ksu6f.1p6.uy5nll.5f4.info,TXT,103
west.org,CNAME,214
lvgb4.cknn2cfr.m5ab0fr.info,MX,235
fWSUDxYNYs.min8WQPBlr.UuCIdNMWav.X.tunnel.com,A,212
brown.net,A,89
jones-johnson.com,TXT,44
ramos.com,AAAA,77
bsDAznLr9z.Lu1vPGi5Ms.HAeVgi.data.org,MX,131
NzWO60qrct.DjB6NazBkX.NqQ.data.org,CNAME,183
lyons-miller.com,MX,247
ceBEfHd2jq.l6unpiBRiN.H5MIdPq.exfil.io,NS,191
wheeler.com,TXT,42
VIOfqQenSw.tsiF91Zpz5.t5goxYijjm.gA.data.org,AAAA,62
NYRyqCRErr.aihPoUugQA.UmBOWWzlpW.Ye2AtTVo.tunnel.com,TXT,123
3ptfj.3w1npr.xyz,TXT,155
7rc4us.andelqz.biz,A,175
FErzgi7Q0h.Z291j5IXa6.0VrdQy8Nsc.6.data.org,TXT,205
edwards-hayes.com,AAAA,121
k9rmejoj.nf4dkdq.5d1qqs1z.q4gw.online,NS,98
grimes.biz,MX,152
m6aUdnOmph.nA31T3J50l.VoH8P.exfil.io,MX,170
1fIr4pLPaD.EpVs2To1We.UCu.tunnel.com,AAAA,148
mcbride.info,TXT,137
stevens.org,TXT,113
miller-harris.com,TXT,63
ncukx9li.9iu8qpyy.ztgs.38aek3k.online,AAAA,217
Z2lgsrgFTD.VXCvPeNixO.uha9nJgJmA.wFK.data.org,MX,192
collins.com,A,102
eg944o.885.xyz,AAAA,108
5WfWwFqYdO.pxHzQ9Lg8j.lcFoTcDKWO.C9ALC.exfil.io,NS,33
b1w.bx1x8k8.biz,TXT,184
YrXSmoZHa5.xeFd5bY6YD.OW.data.org,CNAME,100
parker.biz,AAAA,143
seeng.uxih6pu.p2dyk.4ppp7d.xyz,NS,178
f67ayl.eg98soxz.hs51rg.xyz,A,136
oR5gxRQYKp.dKwu4Rr9so.UfVtkN9Kqr.e.tunnel.com,TXT,85
Yq0jNPjM5i.L216l9n2Tv.eVjIGGHnJm.data.org,NS,180
robles.com,MX,94
iYFBk7l456.s4pzlst3M3.qSbJYQHYvl.O28J.tunnel.com,CNAME,41
y7vhh.0lvq7.s9rf46.xyz,AAAA,166
chan.biz,TXT,125
christensen.com,TXT,108
LEratQ8Cgz.VBOtMkk6Jg.rXIU4WwDXT.VqlQE9jt.tunnel.com,CNAME,38
n7do.g8za.vb2mey.info,MX,248
NBhTHgBuiI.HAmhqhhQAx.4LuIaZk9Zw.2d9vIGe9.data.org,AAAA,94
short.org,NS,74
maddox-butler.org,AAAA,78
5leBjrR46v.uz8PyxDxZ4.ar.exfil.io,A,108
hickman.com,A,191
7z6wx.fch.nx8flwty.vwb9sa.online,A,247
lucas.biz,NS,128
hkwjMJShc2.0OuYGZ0jNz.tunnel.com,TXT,172
6MQanOnyi2.Nbb1M7nYrN.em.tunnel.com,CNAME,238
welch-murphy.net,AAAA,93
hall.org,TXT,50
morris-thompson.com,CNAME,72
fye.tplagm9s.info,AAAA,237
PnmQO0AXes.MnOogKVUgY.UP.tunnel.com,AAAA,44
jackson-rodriguez.com,NS,98
williams-romero.com,CNAME,37
ipt.1jb.0iotogme.cu06.online,NS,224
z9ugQL882z.i3bIlhFnNL.2AESmmKJOb.iTKcg.data.org,AAAA,241
west.com,TXT,89
kwlifkYAxq.Oytii6MA2A.CGW.data.org,MX,175
rrlv.6u9.gwb.biz,AAAA,118
00tlP31Qss.obPtupzYEv.YEb6rznnHt.UwoAZ8Vh.tunnel.com,MX,87
delgado.info,CNAME,86
griffin-garcia.info,AAAA,78
powell.net,AAAA,92
ryan-cobb.info,AAAA,129
odonnell.com,MX,157
hunt.net,NS,168
clarke.biz,MX,53
cook.net,TXT,58
1eAQG38o21.FodQGVJzXK.W7mNX3g41.data.org,AAAA,243
9vcs.1lqp.biz,A,52
8dg24xrb.r50irow.5b1j4.n83oyy.online,AAAA,216
vx7JutNaUW.N2yqI4fU9e.NVXxO4jB4p.4ObtUJejTp.tunnel.com,AAAA,44
ec0q5q.e3tukt.3cd2po.info,NS,70
harris.com,A,140
CuoPoRUtGM.bI46st4wW5.HeP2y2Y.exfil.io,CNAME,85
c5u74dzj.4j42h.qtk31sl.online,MX,178
5lm9k.o9wpc5.t6u41p3.xvj33.online,MX,210
992.a49ivh.sivka3a.info,TXT,127
0OyVgP6fai.ZrtXStK9aW.i.tunnel.com,NS,114
savage-schultz.info,MX,32
bell.org,TXT,151
brown-anderson.com,MX,219
9y0HFthkDt.kTTeGTc6oi.uXlJGSjsPM.pAENMb.exfil.io,MX,88
U0oDJaV8oM.DXStu4p1Cr.NBVIav1sCj.WNPXonkE.data.org,TXT,166
qb2njh50.whrwuv4.m9md0j13.yuqz0kb.xyz,A,249
G6t2zbFcqh.6VUmxC2QuZ.jB.tunnel.com,CNAME,155
larsen.com,AAAA,63
haynes.org,CNAME,84
74vklybc.wb92z.a8hdj6xa.xuhzzwsu.xyz,NS,104
hud.hgcx.xw0vr2e.xyz,NS,198
dbqsc5tr.l8usj1n.f85r4.b5lsle.biz,AAAA,75
s222.0015ip.online,NS,52
dJbfvonPBv.YkNVVjO22V.n.data.org,CNAME,41
watts.info,CNAME,95
schroeder.com,TXT,134
SOnA7zBjE0.d1baThlas0.Xnv3jUb.exfil.io,NS,219
day-taylor.com,AAAA,135
Sj05gDJ60a.bGqws5Teja.1.tunnel.com,CNAME,156
mk0z7CnwPu.9CghqjyY4Q.xik3Td0gp0.xoA4qHdQU.exfil.io,AAAA,105
qR6Q7Ngi1v.F9sPyKt6Rp.xk.tunnel.com,TXT,71
harrell-garcia.com,CNAME,96
smith-lopez.info,TXT,250
hhUA8ljNGQ.cAVxbEBJUj.c.data.org,MX,79
casey.net,AAAA,164
bowers-garza.com,NS,121
perez.net,AAAA,76
hodges.com,TXT,90
JVpXBdcI52.NC8vgJ4fAL.uW02iANgz.tunnel.com,A,144
Wyl9bZIm4R.BlsRNEHRZb.vLprquJG6h.oI.exfil.io,NS,170
russell-price.info,AAAA,78
Y87rlqyl3N.dUkHDYwdtm.0kK.exfil.io,TXT,139
thornton.net,TXT,90
smith.com,MX,114
monroe.com,TXT,250
iqz0p.z80k.6b5e.info,TXT,140
5zezf3xm.ftne.biz,TXT,242
JYGPylEP5F.KMv8fjgNIe.yDoyxS0Pav.8.tunnel.com,TXT,127
ward-carter.org,A,79
dunn.info,NS,230
BEzpCPeOog.hBfOxPfR7W.tJI.tunnel.com,A,80
bkz.nrf.jo78yhm8.us40se.info,A,43
J6yyMS3AXL.8AXFt7Whgp.XVJbRMMWN8.ECmw1xkR3.exfil.io,A,65
VkETJhvD6s.vAPJA42npu.1upc4WwvEz.DJsfp.exfil.io,CNAME,207
oliver.org,NS,80
tran.com,TXT,152
jackson-hampton.com,AAAA,57
QBhbNho5XV.Fz6UQnrpGk.xe5A5xeJ9X.Axiz2.tunnel.com,AAAA,249
kent-wilson.com,MX,215
8wp6r3p.0t2a.uvscv3zu.online,CNAME,32
stewart.org,TXT,231
oneill.net,TXT,190
prtqe1rf5K.izBELxS5Vb.MYt4WdeWOX.EZUj.tunnel.com,A,219
uh3.aldr.9kgzgu9p.3lmygcky.info,CNAME,148
ljwmV7UeKG.0T1OPZJQee.wnYAYjd4IX.6Vy0N.data.org,A,109
moody.com,CNAME,69
strickland.biz,NS,145
little-norris.org,MX,43
3hpqos.pw2.dlnq4v.bx1g.info,CNAME,46
z3umc6.oqf0num.info,AAAA,103
chambers.com,AAAA,189
todd.net,A,55
oywod.8ih13856.l095b.biz,CNAME,113
jenkins-jackson.info,AAAA,119
tfr1hei.l47.q42da.online,MX,230
DEzwFxfAdE.XnmWffYx7A.hWHUTKSmM6.tunnel.com,AAAA,82
fENy77cwh3.yYiFtjlQJ5.s.tunnel.com,NS,53
uae7xsk2.adb.ydgjuzki.online,MX,104
poole.com,TXT,39
ballard.com,NS,107
POh34sgFgf.XmBNiOdE2j.7mXooqU.data.org,TXT,132
q16.arh.zg84jcy.xyz,MX,199
jensen.com,NS,197
pearson.com,TXT,238
74YiSmOhTB.yyxtWWGVFm.CSMeyOgCxy.oxu.data.org,A,115
warren-weber.com,A,40
knapp.com,CNAME,90
brooks.com,TXT,132
o6o.9r0p3dy.cpf.sg6icf.xyz,CNAME,143
crawford-aguilar.org,A,245
walton.net,MX,210
contreras.info,TXT,80
cL55n3nQrM.Dop2dXwsm5.lAynmqJApx.yaFy8.tunnel.com,AAAA,114
eDtWaToK1C.A3fRldS4iF.R9QM3pPO.data.org,CNAME,133
moore.info,CNAME,220
oq0JeVOW17.Bln0ahkprN.3I.exfil.io,CNAME,129
conley.com,CNAME,91
wade-hernandez.com,AAAA,143
gray-robinson.com,AAAA,120
ramos.biz,TXT,118
massey.com,AAAA,157
robles-armstrong.com,NS,244
2m940t.gxce2.irgrxg.online,CNAME,44
contreras-burton.com,CNAME,70
KER7kBb2oY.3Q2MGLVfWd.uXIjOKRTZP.UVqi.data.org,NS,94
hansen-bailey.com,CNAME,58
allen.com,MX,169
lee.org,MX,161
MrM0xKrNA3.DRFKrKCJ9X.N0A05jzKoa.ND9G0.exfil.io,AAAA,74
barnes.com,TXT,207
hall.net,TXT,39
317fsts.6qfx.mdxdqj.8p501.xyz,A,122
ntdmdobb.d18kh4.xyz,A,233
6mjGYJecrl.vv3rPeR54j.tviCzgppsk.eQFEn8H.data.org,A,198
m68gkeky.npwynp.z7h4srwn.info,AAAA,134
l033obme.atr.xzqaipx.online,CNAME,77
h7EezPMdl8.9oCFb180Hu.tpzC7RqG2c.5uxTgnf.data.org,CNAME,50
vvxkyy.2p4.biz,NS,84
jnrera47.pjy7.xfp.xyz,TXT,193
hawkins-wilson.info,MX,195
bf5nc.hlniiz.ogk3.9xqwhcrq.info,TXT,96
5e0oq.slpqyfgf.1sqd.biz,CNAME,175
sHlQPb0qc6.0dACGuwdTF.G.exfil.io,A,81
xc30x27.28nz.xyz,MX,43
ld6ute.84wlla8.online,MX,57
6cgFADqzXV.Prm7iRSC0k.pyqGu8gy26.0Bi.data.org,TXT,113
7zdoxlz.af3q.8ch6p9.kl2uwz.info,AAAA,69
9avghdcm.ase4lj.u5o.online,NS,139
2rux.4a5.xyz,A,77
watson.com,MX,232
JhVVMwFdWw.yHzIMR750N.rz60PQGiWA.No66IyhnBJ.exfil.io,NS,103
guerrero.com,A,51
h4siij5.6nj2.online,A,99
harm9syw.5wk9hgzn.t67wl1a.online,AAAA,67
shelton.com,MX,131
davis-dorsey.com,AAAA,159
DlgZSQ57pd.mLhM7foktY.TXN9TlnVbS.zOeie.exfil.io,CNAME,135
FkTXfaocOO.PNhoPErvqP.xcAzcFBJs0.HhZs36l.exfil.io,TXT,182
murphy.com,MX,117
ex6RxVXarB.m1yCvqSeOz.s81005.exfil.io,TXT,139
FAlP8HsB9X.x7LXM3mbSP.tunnel.com,A,128
nunez-rosales.com,NS,114
pv1ky8c.ca2t65.jfb.biz,CNAME,243
g9HJa2ab5J.8fqIvHhQ3j.u2hn0o7.data.org,MX,151
skinner-green.com,CNAME,145
bennett.info,A,233
qoj2daj.wl9kmwf3.biz,MX,94
5rcOJkF3aP.9nZKG07oXN.Mx4SPCEqIv.nOD.tunnel.com,AAAA,198
vzx4jdha.husdk.biz,A,94
LJP141JHDX.GrfuqtZhcL.VJPvWG6W.exfil.io,A,238
hniIZxhSyy.jbQvGfFHxg.tunnel.com,AAAA,101
aqUk9iuzdC.YhIIuPfzvp.kpoVDDTMRB.exfil.io,NS,45
zl1.vjra.vompqofm.biz,NS,248
moss.com,A,79
singh.net,NS,229
white.com,TXT,144
young.net,TXT,169
e1sf9y.rdon.z0w45js.lu6uy.biz,AAAA,90
dXiVaHfuiT.UhgcVPdJtW.GbvAINW9na.gp.data.org,TXT,137
BH2eoSOKCQ.PAvCzlIPGo.tunnel.com,A,230
brown-holloway.net,NS,234
iexm3ZFoMb.dIB9OCZ8Xa.DqTPvmABt8.2.tunnel.com,CNAME,60
hM5tGMCLu6.hMi22FFod7.rH0W.exfil.io,A,124
holt.org,AAAA,249
torres-goodwin.biz,NS,102
841s.3tl1hd0u.n5ggz.online,A,89
90tp.j8gjl.info,TXT,201
uuMu8fOETl.Jw1adjlyui.M7.tunnel.com,AAAA,123
9xhngul6.4crozo.5a0tl.8xqfci.info,A,98
mec.jvag6.biz,AAAA,81
ross.org,A,104
joyce-williams.com,TXT,179
kennedy.net,TXT,186
carr-carter.net,AAAA,244
cowan-guerrero.org,A,129
7owjoJBeuk.ERaS14Z7E8.drxjvGMPA9.v.data.org,MX,103
ZWZ05hiQN6.W5QrxtMneO.EbIux3ttRs.SbX04.exfil.io,CNAME,70
enze5l.x3b.t8sqe.7g46r.biz,A,172
rv5px.z6ejl0.ikd96.info,AAAA,81
hernandez-moore.biz,AAAA,115
t7sxRbmrXY.n2uu1Ujegs.Ni.data.org,NS,240
IBGGZus1KY.9Kclyk15MR.K.exfil.io,NS,212
D4ffHy3AOt.7igohJG6Lp.KX51Ng.tunnel.com,A,97
rangel-peterson.org,CNAME,37
dyer.com,MX,169
dixon.org,A,240
2gTAqC1258.pGmnLgJrSp.cyDmPx.exfil.io,NS,82
q3evMOaKup.Bo8PDxM2Gz.RQslVwl.data.org,NS,233
hernandez.biz,A,177
phillips-graham.com,CNAME,106
gibson-carr.info,CNAME,176
zQZD9QTvq8.NEGDQ7faCy.7vL8tYkegh.2qBnux0y.exfil.io,A,140
ross.com,CNAME,181
N1t4AZ7yh3.NeqaRhFinP.jy3.exfil.io,CNAME,239
hernandez-anthony.info,AAAA,138
w0jjy03o.w0h2pku.z00d.0tsbx6w.xyz,TXT,45
silva-wilson.info,A,146
l6zYnea8Tx.PNZlCUmDhm.isAjrKYExp.Yqe.exfil.io,CNAME,171
proctor-wilson.org,TXT,200
tm5rx4vs.xekvy0m.8rj.info,NS,245
e57.zva.wqvwes7y.xyz,MX,77
biS5rrxzW5.9jteMz58K0.3zXOzmiLLA.cHmD.exfil.io,A,117
LB48pnvSmb.qNqGUYx8iv.DCzpCOEJz.tunnel.com,AAAA,82
iy8cs2az8T.Y0ijZaefCy.4m.exfil.io,NS,45
e0ZhESa0nT.q42YN8VlgV.bZDS8KJy6c.0.tunnel.com,A,249
h5if50gf.0474ce8v.bifl58lm.xyz,A,248
harris.org,CNAME,136
Gsoaczzttv.rFWJKhFAmW.nYQSpFIYIC.HwoNR49G.exfil.io,A,56
kb0.i5vw.za5yp36.n1gnk.info,A,204
jensen-adams.com,CNAME,45
carter.biz,AAAA,175
ym7ety28.9wmtot2.xyz,TXT,112
gordon.com,AAAA,86
YqdhHijckF.t4SX7frlOC.PKym9HJXf3.pdaPbEuY.tunnel.com,A,95
ZpDumUUGA0.bz38qmLK4u.xIkI5XAwTT.W0Xy.tunnel.com,CNAME,93
barnes.biz,TXT,50
y4reu9yy.2kq2zb.2yc3kn.info,AAAA,94
Bi4kzbxiCi.MqK0Busn3U.d5Yf3G.data.org,AAAA,244
christian.com,TXT,47
63so.1cq2jy.biz,NS,174
piThGNsKTT.suxNQcMRW2.onI0xROCTy.UnnZJBsjIA.data.org,TXT,227
lM0uEG6pHj.dBJhhNcGM9.YkZTpeK.tunnel.com,CNAME,51
bennett.com,CNAME,159
v4blo6fo.5phqp.online,TXT,176
IGJPRwQCfc.BhsSz5u400.74tF.tunnel.com,MX,76
figueroa.com,NS,215
castaneda.org,A,225
u6gbdn.esrd7cb.e8xpab41.ndg.xyz,NS,112
7e6dLXNDcf.w5ARG2ZWzM.NR4qL.exfil.io,NS,119
5ft9.n2ehrq2.oywvs4l4.biz,A,205
M6D0BclEgS.5jOYh2FKBw.hgJGIJHLxh.QVR2vzfbkD.exfil.io,AAAA,236
1goj.mumq2i.svq.0th.biz,MX,132
hie.umu.i86igdh6.biz,NS,224
PtajmwVsA2.kKZYFFEF1F.h4Z1fumpyg.ntvVFzTtt.exfil.io,AAAA,104
x4ura.lo9o.er0.xyz,CNAME,241
DkKOPk5F1S.6SVd21nzhC.Nrdw8.data.org,AAAA,60
CnQla8R55w.tXeSoiCImL.tunnel.com,AAAA,206
rlpnuy6.k4px52dq.ulzawlo.online,MX,228
E14EiXOflG.c8HJ7xfAox.QYzch.tunnel.com,MX,195
williams.net,TXT,190
freeman-bautista.info,TXT,229
hooper.info,AAAA,103
mahoney-orozco.com,AAAA,88
6o5v.7v0geo.biz,TXT,122
hall.com,TXT,66
pkeb3.xcd0t.info,AAAA,71
ivs9ko.mggry.tcj2vs.info,A,165
o5op.vakhoc.tko.pduo.info,AAAA,221
perez.com,A,62
schmitt.org,NS,60
scott.com,CNAME,151
bailey.com,AAAA,71
barron.info,TXT,102
74v4kyhy.3q86xg.xyz,NS,194
ZJoBYYiC3H.Mt71YOq3JV.QJaJaVYUKt.5QXf1y.tunnel.com,AAAA,80
atTuDBQ9I3.g0wbwQ2LWI.pfujOdAnl3.ii8dL0.data.org,AAAA,233
UeMhI309le.jwvS0aDLet.8tINduH7gp.V1VO.data.org,TXT,107
qo1m5e.xfxj.seeqo.online,TXT,187
88AkWAVmdT.8RtK1RaDdJ.Ib9zw.tunnel.com,A,198
GZhnfhosSY.i9QHvWyOz9.pmDWAnIMi5.7t.exfil.io,NS,145
mtii6yv6.77x6vl.rrr4zd.online,NS,121
snQYWbovBr.UENZuIKep1.data.org,TXT,177
VsE5piKnZP.0m7gGExJcb.xFpfieuJnm.k.exfil.io,AAAA,31
umc.8u4v.online,A,249
bennett.org,NS,224
mayo.com,AAAA,33
kim-yoder.com,CNAME,48
vargas.org,NS,38
gonzales.com,TXT,45
y4dip6h.bwkx00.online,MX,82
7fpuee9i.8zk.4fbx3y7b.info,A,68
smith-collins.com,NS,247
holmes.com,CNAME,139
raef.zcmfeq2.biz,NS,204
m1o5ob.5rqjj46d.6gb.vps.online,A,131
tne.2pg.78s.info,AAAA,242
austin-mcclain.com,AAAA,217
lowe.info,NS,170
D2H83HXPxX.RNQ6ieKFh4.iU7FBv9o.exfil.io,TXT,228
salazar.com,A,114
sparks-miller.com,A,231
apxFf0240q.4mlH0WnoFc.4.exfil.io,NS,36
gpq2.65v9h.biz,AAAA,97
xokbz25z.86lffltd.j2m00.xyz,A,35
barber.info,NS,187
brown.net,TXT,175
ramos.info,NS,74
joseph.org,AAAA,48
graham.com,AAAA,88
3bpoTqK5i3.1HepSbMvoz.PQq4mEl2.tunnel.com,A,243
patel.org,A,132
bush.net,A,145
j94ds7.tq23.online,AAAA,73
kb47wv.qfk5fwrk.xyz,AAAA,227
hernandez.biz,TXT,98
brewer.org,A,248
FI5kBSSb4G.ZMWE8g7Hcn.LWMrFDCuXP.YvrYiYWaQ.exfil.io,CNAME,44
walker.net,A,155
ixXYw7LYwX.AfjvFJygG8.O4PNd.tunnel.com,CNAME,153
113408.grqs1co.4bd81.biz,NS,216
qLNycAo7ie.shothPEBr4.jP2O7d9A4d.1K0tBEylWc.tunnel.com,CNAME,232
off6wb1d.vh6.t992o.info,CNAME,31
CpLcpUciTX.7HjMohvBVv.gaHLTWOYi.data.org,TXT,125
6RhWp7vEDC.RF6fN57ArC.8sANLyddUj.gaOx1UkJ.exfil.io,CNAME,121
EEjbN5PnXw.EEtj3D54y4.YytdmVSsRb.IO9u.tunnel.com,TXT,175
XvbSulW9JX.L6pDzoMdTE.sPOyZZ5D8.tunnel.com,TXT,244
4h7pa0n2.lz6.ihv.online,TXT,38
hill-cortez.com,TXT,247
P4aSMjTCnm.mG3nEzcaz1.HQr4iYtJTR.9oyqsUaI.exfil.io,CNAME,81
fjvuag.qu6.duqw.biz,NS,154
kelly-garcia.com,NS,40
eqvtwou.syqd8np5.gxjnzc.xyz,NS,73
wolf-lucas.biz,NS,109
mcdaniel-mack.com,NS,32
hkyPnhJ8yL.Bb3WBN3hC0.jqeptcGvj.tunnel.com,CNAME,103
terry-harrison.com,NS,93
hall-nguyen.com,NS,167
ZKAH2zeMcH.3KKBKJPTmh.dIWZDq5.tunnel.com,CNAME,70
1zarxczu.pfwc2gn.9u1.qdac.biz,NS,179
fleming.com,MX,70
vvvjh.qkx.info,MX,184
james.com,MX,63
l8zl01.wvrttg.biz,AAAA,100
mills.biz,TXT,151
sanders.info,AAAA,228
Ba7psSg52E.L4v57aqQ5E.PC2UC2NEIp.Mnu.data.org,MX,224
wagner.net,CNAME,110
thomas-harris.info,MX,233
