domain,query_type,query_size
oEG7CzE4Od.OvAkbSKtNj.AVCb9nn.exfil.io,TXT,172
BJ9lYhGNSS.Ds1FvcYdL7.b4QrSNRmmm.F.exfil.io,AAAA,217
hammond.biz,NS,73
nqA3Kn3nQ9.SYhBv6YEZI.nLmTCUPt3j.9qkrx.exfil.io,NS,104
thompson.info,A,96
eloBJYIfiv.gA83xET02b.dmr.data.org,TXT,70
KzXba4qq8r.LdxM8uetrS.Lt5S9gw.tunnel.com,A,51
edwards-lee.info,CNAME,42
cKaotojqTf.nW5NzAx2Oy.O0vCkJfSwU.4ledsOgC.tunnel.com,TXT,94
fCFZZO198f.fa7CzyJZ7k.2pSkVPHiJQ.2i3zY6.exfil.io,A,190
AhPxhrj2J2.RoVdJzKCX7.ZVrT4qqNvP.q1.exfil.io,NS,205
tJ2QfF0rTA.YwptwskBPX.6BF6mTlDbo.Gs.tunnel.com,A,52
franklin-valentine.com,TXT,207
LCSg4F1Dtm.m08cvIEO2i.b.exfil.io,CNAME,53
IbkdY8oTnv.Dkk9FHongP.kEYFSxR1Ro.VtH.data.org,TXT,32
jni.ave5yau.nd5ztin.online,MX,217
robinson.net,AAAA,249
QH0on2Rlgn.SFW7UryKRm.nbD68Kb.tunnel.com,NS,77
vargas.com,AAAA,91
clark.com,AAAA,144
UuEub7Q7p1.0jaauFxOMQ.Yn6RHCxsO1.onO.exfil.io,TXT,130
XyKp9dl7r8.wPHfBghidm.hshdsRTfin.exfil.io,A,161
281or38Puc.qvqNrBebnZ.X9yEXyKODY.afJ8wbilqe.data.org,CNAME,211
J4VgqltFQy.optIikZ8c2.69Axx9XwqQ.X.data.org,AAAA,141
2BOeYV1kkI.m6JseKCgl8.GFuuIsnLvR.CphyLc3.data.org,AAAA,237
t8gu1.mwyn.2wvurwo.online,NS,31
hernandez.org,NS,148
LFrf0ezEcV.VIsSweclpB.BAciFhkW8D.exfil.io,AAAA,96
gqc37sv.hf58zezz.online,AAAA,234
tsn7.zhysb.lg1e.lwx6b70.online,NS,181
meza-martinez.com,NS,224
4sSobqeJnf.9Lmx6BO8A6.data.org,NS,129
zm8buc8.kmot.xyz,NS,210
nXlYKsAHZn.CG4SaHiIdi.Bdo7gbQ.data.org,NS,89
ucfuiPKpSp.I0Q485CgjM.HnaLDoVn3V.OrqYBRT.tunnel.com,AAAA,235
WLfTGZJjek.fywxXCXhQ6.7W0Z.exfil.io,AAAA,131
pRgV6VmQ3b.soQXD7Vko6.2CrppBW9vB.E5.exfil.io,CNAME,84
G1Yg2ThJr1.14o8qjPEpp.d7FftcF.data.org,TXT,101
685ju.306c.xyz,TXT,144
ZUcYK2Z3XD.RBPX4N3U99.tEiRdUg2p.exfil.io,A,216
ATFu7cFSsN.G768vtzgEC.tanNvGnZCt.TwrUa1.exfil.io,AAAA,178
au1ve.fitgu9n.q68i3.xyz,MX,69
hOAgAPHhkp.u8LZpV46lq.MTvQ6vHZYU.nsNoq5.data.org,CNAME,135
gutierrez.com,CNAME,128
gg2zzc.b8kphh9d.biz,NS,140
nxrus8a4.m9wrn.ev8q0x.y2h7q.online,AAAA,62
eofod0.3ax49n7v.biz,A,114
7PeOsJTxdJ.NzZvZYw7tx.QIKzFZU.exfil.io,A,140
j8c.7o2umm.xyz,AAAA,73
SlGSTeEwcX.IrhHCxWNYh.i.tunnel.com,CNAME,61
2XYdTh0X2M.7VBMnyjLBY.C.tunnel.com,MX,88
WnnItjuwnx.IWIiTRLwtR.AODmze13W1.a4zBEZl7.exfil.io,A,48
washington.net,A,99
lambert-conley.com,NS,226
5ym2FFW062.7Pky1SsISK.kewBJ.tunnel.com,TXT,224
smith.com,CNAME,240
1pYCqLkt8r.5QYAjmgRtP.hkOcEM9RMU.yEY.tunnel.com,AAAA,105
wagner.info,AAAA,100
x5g.63e4m.info,MX,77
walls.com,TXT,211
yYZmVtL7AM.JKsHIHTvX9.dUbMMZ4.data.org,TXT,155
gLuctyNeRr.jZoezIM4tG.WnIwN8c.data.org,A,173
reyes.net,TXT,237
bH7t5lgiGg.QvA9poPUBN.52zfsjvvdw.dSEUNHH.tunnel.com,TXT,155
A3sDnzCIPl.vKIWh19XQs.C9extKSiqm.V.exfil.io,CNAME,169
Mdeu1CnwGd.m54E61B4FZ.KkyH8m.tunnel.com,MX,102
white.com,MX,196
nocuDKkd9Q.VFq8rGsxJL.UPrhyZfo.tunnel.com,A,145
g9XLXYw2y0.UNX3gwrRuZ.tu.exfil.io,TXT,34
davis-gibson.com,AAAA,127
w65u42oe.d3ekz.xyz,MX,109
dQ2EwRHPtj.oQnoA7DXjv.ntra4TiJj2.vQ4fgN5w.exfil.io,TXT,155
ward.com,CNAME,45
west.com,MX,219
6lcuR0Cxyb.CqKTVO1HQD.b9Un9J.tunnel.com,AAAA,42
mathis.com,A,113
MpDm7ad8cF.0L5gnb3cpE.EHxjV3h2xx.exfil.io,CNAME,150
xbew.zkfokq.biz,CNAME,244
Mmkz394Qif.Z6RGJ2fyG7.exfil.io,TXT,114
ZMaat0pXsg.My7k4ZaJX7.tunnel.com,CNAME,248
murray-colon.com,MX,147
kQzX06VhmQ.npAgtfw1He.Kth4sBlivv.lA.tunnel.com,NS,239
yLXcQ5GfE7.ZDEwZbdGCl.nmqqMgeF6G.s.tunnel.com,NS,187
h7tpvnl.8hr6n.ehxwl.info,MX,61
smith-hernandez.com,MX,61
i8dacbbp.7dbg0a6g.n9w1.xyz,A,164
ktTj3nakvz.jnGMJ6jGWE.SKcnJ.exfil.io,CNAME,104
OdkvrnTPnt.TIDQVpfLJ1.2P0OcoCGGy.hcNST.tunnel.com,CNAME,196
sMV1PV2xhL.HycXYGpA8E.5PIB91JQmn.bGbVW5.data.org,MX,71
dzY7bWuJST.VrmZ1wK8vk.LMkxIjD7.exfil.io,TXT,70
murphy.org,CNAME,32
bolton.com,MX,200
5p5sooo.pzhk255j.pysd75n.xyz,AAAA,122
ekbd6.1z6fwsu.info,A,35
94WDydmPbL.r0rsqK6jad.exfil.io,AAAA,202
w2PmxOWx49.OKCWZ4R67T.data.org,CNAME,59
wdt.t860l30.ccswctyg.info,AAAA,208
ydhC96n9QR.khbmnnVy3v.gkRB2CixBE.wgXYLm1T.exfil.io,TXT,223
iki03y3.mebl68i.biz,CNAME,61
qpiWhRfku7.6L2KT8BPcW.djjRDqZp.data.org,MX,49
XDv564JaX5.ojRsuNm198.jWKH1zs9EJ.kGdiQdZ.tunnel.com,AAAA,113
anxkd15d.20lfn9.online,CNAME,126
OAgpYnxjrN.jde6lzwfGL.data.org,MX,127
ri7y.eov.info,TXT,51
hE7ZEJ7ufV.E9K81Hc1Mf.COwZ.exfil.io,NS,241
dennis.com,NS,70
yc43OnkAl1.Oc8NpCKmLh.zBYbJV.tunnel.com,CNAME,106
hoB4C5HbKo.nasmp9tuAF.KMdP2cSEwr.BVF5Ia.data.org,NS,178
uqVbzBem6S.j6fgoi1Vk9.8uXuqZMekV.VoM2v81Fsu.tunnel.com,MX,239
PSFWtQHIhy.D0XyanjRFi.RMi.exfil.io,CNAME,75
RXVizBvaGq.AM24ADe8gJ.6eTRwR.exfil.io,NS,172
poole.com,CNAME,179
webster.biz,MX,157
qqpo.lr8bvoxy.jokfho.biz,TXT,245
jIvItjdaSI.HeAqZtgZQj.exfil.io,AAAA,208
zQLtVdySyl.UuG9pFprXJ.hO67JJp.exfil.io,CNAME,219
GiJskexbX4.pfoVLLpQYG.tunnel.com,A,63
27lbbq.ohl27gh7.online,A,122
SjaTNDvxYk.PgxyyICXJj.zBGY1qzdbJ.Z.exfil.io,CNAME,231
rose-mccarthy.info,NS,59
toAO5sW5S0.QTZnIZfBpK.g63x.exfil.io,AAAA,202
MW0zNlb2rx.UESACAUpIK.H7j5Q5PHsg.2q8BT1mHj.data.org,NS,126
Yh4xty4hWV.2NQoxMRVeY.SjAKvEEw8c.9cSnit5.tunnel.com,A,154
BQhHAbZ76n.oJnPUu2aoD.rC0SJ.exfil.io,TXT,242
gHJB3qZU7Q.asfQ17kadA.0h2k4i.exfil.io,CNAME,93
QFhS08ndWn.HPHukt8ajN.tw49J4yvD3.Mzdk9eD.tunnel.com,TXT,53
eFp9erCMzi.ywnFffEpzJ.56M922EG06.fkP.exfil.io,CNAME,92
j4wfmKgJwS.uv1h8O5MCm.MjGQOzGISc.vgAj.tunnel.com,A,217
oELg9KjVkI.x3o9ADudNg.tunnel.com,TXT,136
zSqQQ1t63u.iWlWRKGA5f.H9RXLeioEx.YbL5sO9x.tunnel.com,TXT,131
nmu.nfko0.pfkcv.8uks.xyz,MX,124
brown.com,TXT,192
2w9hd.r43.e7h2.6a3uj.biz,NS,87
LE6XzC2W9L.uBcQ0AI3gz.vNUBEi6.tunnel.com,TXT,37
12DqMtLG46.kfeWtFAWxT.lZjS8j.tunnel.com,NS,113
HojtzI5VLH.ppCQydvlKV.Z1nkYll55I.QpEh.exfil.io,CNAME,250
mE9xnE66vs.S8khPJ1kSb.Zj1pQFlXZ9.cf.tunnel.com,AAAA,42
R9ZwJQOAds.KfvCh9iusa.0VLGeheaJh.wfte.data.org,A,39
ynhc.h5zji.3yfr4.41yxesx.xyz,TXT,222
cvgNNpfpxi.2yXZMJgrz1.i4vbiHKxYh.pPhS.tunnel.com,CNAME,90
gsw32.woxho.3g5q.xyz,A,214
F4ZVgNvFag.SmS2JJyVQw.DnSjXNF3.tunnel.com,CNAME,199
T6dHqXXpzV.zWOwv56F1e.exfil.io,TXT,128
curtis.org,AAAA,168
QkZemgf0DA.ZmE5rHAVg5.GdK3qk7F.exfil.io,NS,245
baird.com,NS,129
u0ibii.jou91m.hntbgghp.info,CNAME,170
DFFrrfnky0.PHWJ5JH4G4.NCvbHOVI8W.3z.exfil.io,CNAME,116
nelson.com,AAAA,116
Vxprbr7Exm.nAuShQNyka.UKK2Xr4Ldv.VLeU.data.org,A,198
1HE9S00A6J.KgYN3BaAGN.Mu4MD6v.data.org,AAAA,141
aWPfCDe6Jc.Wu0sR0UhPL.0qbmpSqsDW.8rTuPsQLe1.data.org,CNAME,134
tu7u06ry.zil21f.info,A,181
7aiavs.4c5pun.aavl2.xyz,CNAME,45
my9isil.pdxpbi1.r1rqvl.info,NS,116
wh3wija.7wo3t3.biz,AAAA,178
i30wOZvyXN.Ll758wBx5L.lZtoSxeXOG.ztSQfO.data.org,A,189
Y9KKNFlsIK.oE8toXqrPw.bkK0TcV0Fz.kp.data.org,MX,120
fMmJdLMgKQ.oSmMRXNDTw.otYc0VXWoq.9TaJWS.data.org,AAAA,214
f62.rkwh.fic6f5v.qzhdpp77.xyz,TXT,250
ox0vkk84.70x.grrl.online,CNAME,137
Idj40tPEnN.JikcjDwGNj.KjXuldOWEi.OVqxZ.data.org,TXT,103
8DaRX50E6Z.yabR1sQRXz.bbxtNw94oU.JZIFKCL.tunnel.com,A,141
SZPxFXQn2H.siqim7n98n.1beavef1O3.Q.exfil.io,NS,142
GeJkSVzIGd.AM35LGy3p2.wkax948YZa.I.tunnel.com,AAAA,249
white.biz,A,94
58FcCalqwT.VXXCHeXpCR.CVnE9wXbkT.tunnel.com,AAAA,54
kq448l.caunx3mf.yk9n27p.xyz,NS,216
aIHA09swNR.3Z4Pj3Au1o.Ax.data.org,TXT,134
JK8gT2MWGN.PsRUhHB7Pk.vrLed323K.tunnel.com,CNAME,113
vkp2civh.wb0qpzt.a4goq1g1.87q9c8v1.info,A,147
77l.w11m4.bmatjgtz.biz,AAAA,83
ih2OzVbteU.G9RvWc5V9q.owzYxvTn.data.org,NS,42
leblanc.biz,TXT,218
BPOJoV0440.L3zoxErjzX.7Ipe4Mpn.data.org,CNAME,141
sanchez.com,TXT,54
DyZQFUoA7K.B3CD7Yo9KN.rvUkuvMXtO.Wm.exfil.io,NS,149
todd-oconnell.com,TXT,150
rkoqny.u750nygg.online,A,78
HDnVaGl6bn.7sc1K7HyPI.9Vdy8T6LMp.zqDKShfwfM.data.org,NS,238
nwc16hd.uls.biz,CNAME,100
w3kl.lsb.90ssbz.d1j.online,CNAME,157
jxYrYsbEzI.ueMqL8scQc.G6Pg.data.org,MX,247
isVUsw5Tsn.NTfXzrLgzS.XMeVF.data.org,NS,249
brown-frazier.net,A,39
XDobqr4LsN.uVRCRfSEav.EbkyHO.exfil.io,NS,138
hcWiG7UePU.qFxxr0QqT8.JB.tunnel.com,CNAME,237
9rnIUyum4l.r6CeJV5nxl.iDsl97HAm.tunnel.com,MX,150
dvZQTCSRuT.SuEo6ZqTqw.JJSnT.exfil.io,MX,85
tH6bA8wxc2.RTwEHHFkuD.3iqmkAWKt.data.org,CNAME,100
t2tp.mdcev88.0wx6.4if.biz,MX,114
uLbudqQxSu.KlE0Vj7pCj.ZBzSqE.data.org,NS,189
5zvdk4SJSY.cIKNqH23hq.FZ15Umb5XY.VEOpK6QPVA.tunnel.com,AAAA,51
foster.org,A,89
fHE6GbWiDJ.B9IaO7tuvN.KjWholf1X3.KTOp.exfil.io,NS,84
ZqNyQn6VJD.VTae0n5YFk.VIKtggbwN6.1ahn8.tunnel.com,AAAA,221
SLAtLN3zmr.7GVemiaz0u.mk17J8HwC8.UVZGa.tunnel.com,CNAME,117
juarez-conley.com,MX,47
QjI7vyTuOd.avvit0RUkd.DSzdWm.tunnel.com,A,51
t7yrzojd.krjk.info,CNAME,102
smt7gWGiFI.8Ou4b7hlzE.37GsO.tunnel.com,NS,198
CKvICgVs7q.wCHcXbttmL.OAA7TiI.tunnel.com,NS,212
tXxkr0y6NX.Hv9wSyARuw.6Uz2.data.org,CNAME,176
dr9uw.94zfwpz.xyz,CNAME,102
rwiwii.7tlu.info,NS,249
xjp5.nqh6.yx9ej.ynsu3can.info,MX,206
axwlgmd.rya.azpvh.irk6.online,A,184
AdGcih9dyp.QablROWJ5U.BN.exfil.io,NS,237
WuOykLpBjM.abTUUktbXM.VvxEOgpt.exfil.io,A,83
xKY5wPFemz.Gr0JidljHT.oMakd3dqiq.data.org,CNAME,120
s0au42.y1h.pca.h4wq8xt.biz,NS,96
JYK95rcBxD.WZBZnRBh3j.xJoD7J.tunnel.com,NS,77
xqqekd8q.bst.ijouvjno.xyz,MX,187
mcclure-diaz.com,A,195
49adT4NB0P.3y1lHXq8Rx.Kn0IWKtDfT.H1XXv.exfil.io,TXT,229
fufu.mf1vp2k.online,MX,222
qwjXvKU6Kt.HHeGd6TCF9.UOT.exfil.io,AAAA,135
DTLn5yyr9c.Gu8CzQPbek.3U1qoPoTyn.Vf9skJIPY.data.org,MX,33
etQBtlOojt.JIu0oGCWFe.5i.tunnel.com,A,165
T22SdPncTc.85GnAxvJxI.Lt2hp.tunnel.com,TXT,43
greene.com,TXT,116
h7h.jb8snuv.biz,AAAA,95
DfKWMOfgCy.lZf4OmkyfW.d9C.exfil.io,MX,216
iAi1LZSCEV.ITmp46IPir.lDehw8geNF.data.org,TXT,237
jordan-ibarra.info,NS,221
3lle0w5x.r0y.zze4bp.cf7n7mlt.biz,CNAME,172
voikj1.n9a.q0wdtp5i.8obm.xyz,TXT,115
kv5.t3hmer.dnp.info,CNAME,227
iw6VGuiRec.r7o4ihC2ad.j9Rw.exfil.io,AAAA,240
rIX1reoraF.jUzEsYjQGl.fvgthzIoRS.6n9jtXPMdo.data.org,CNAME,236
park.net,MX,120
iWrR39UhIC.zgZLnqJL4v.Dgkd8sHxBW.TnmaO.tunnel.com,A,107
t3h1m3DhqM.Eym9CT6jVK.vlZUVX.data.org,MX,105
FyRVrFSwMT.tYceGRkMOm.I0E.tunnel.com,MX,165
wkfpk5p.r09y6.info,NS,48
dCgjtwLYcq.h5HBQs7Thm.HO2TPHZ.tunnel.com,AAAA,186
7dCHnGlViF.rPV28j5GK8.uTi39nLvR.exfil.io,CNAME,116
Txl18SYydP.gxWOjVKf4a.Is4fcovEA2.r5zo.tunnel.com,A,237
hart.com,AAAA,84
hill.info,CNAME,181
ufgeYWB0yq.frQHlkgQ6F.MyFRuuXIhU.Af5z.data.org,AAAA,178
VhW8VS851F.oQjTfYap9k.GSaNDMyQrM.3K8K.exfil.io,NS,57
2ra9Mtewth.9gE7Rlen7u.ikFq8NYrSh.0BOYS.tunnel.com,CNAME,227
ikzt57.5c096y.info,NS,104
3PYRQKPHEO.v1bf4vHKLq.f9uxe.tunnel.com,AAAA,46
fila4a22.xku.0wkf.online,MX,223
8vrghzk.pfi0b.yrxe.94mu39su.online,A,145
f3ocB11RoP.N5MbsPaRH2.wflur.tunnel.com,CNAME,169
wp1y7sld.5p9gju3v.dggw2.xyz,AAAA,140
0cfn4NjmNm.aTwJsfSIru.iI5FlKRuV8.nCFG18.tunnel.com,NS,100
cNDEkfXHGa.I0AJE3whGw.IOMQEHoZlR.0yXS.data.org,NS,114
VLoIcWUsp9.UrwX5jlhsQ.Nk5NiqcXDT.t.data.org,AAAA,76
flores.info,NS,30
n5lp6xw.9rz.xyz,AAAA,245
RNzDPVeMuD.6jT2SjkfC8.1n9F.tunnel.com,TXT,237
MBZg4qAhzf.lL1U2KjEZr.UDfB1p.data.org,A,224
mbBV0WUox7.7cx5pNHanH.KO6k7qRgf.tunnel.com,A,64
ritter-travis.com,A,191
scott.com,NS,78
mercado.biz,A,83
NpNWKGDNwg.HvDdG0ivXl.xOxEKtm2.data.org,A,108
J8DqGFrJXt.OmCvPdNFX4.z98LrGJQfT.cMU3N.data.org,CNAME,243
u7w9quv.a1j1fd.biz,TXT,240
5yeg60b2.52gc.info,A,100
r1u6dm.ed0jufz.ib5.biz,NS,77
diaz.com,AAAA,233
sp0VKC3rGm.H2qFjQnEao.k3CiLY.data.org,AAAA,218
4qy.bppk.online,MX,214
uh2h.yrovhsa.irln.online,NS,92
rodgers-wilson.com,A,113
kykxn.eud.online,AAAA,105
ER90sIkGEP.QJDS1jm7tB.q5ERtF.data.org,MX,40
smith.info,CNAME,190
nrL7rk5j3s.HjgPcddydT.m9xTKNEMB.tunnel.com,A,103
xd5celz.btq.un0h2.online,MX,200
oWrIR0fM3V.2LGWzAy4iz.AfNeNgr.data.org,AAAA,234
7mXtftWCpV.ch0LNh89dl.nde46TiCRB.ja.data.org,CNAME,124
TlcW79z4np.npaXjh1t6u.DrlKYUasIP.data.org,TXT,76
IIghNDVpZS.DEkSU68xvc.98Z4v.data.org,CNAME,143
rsbre.52fj0zfr.nfnifk.h1pe.xyz,A,176
jeY0qZXHy7.6xIv7t0w1T.foOafe.exfil.io,TXT,74
atkinson-walters.com,NS,152
GAM2hMgvXM.fi9ErAQr0k.ljYNjf.tunnel.com,NS,98
kirby-gentry.com,TXT,161
berry.com,TXT,66
flhBWke164.95wJXSEq5c.dsH9YG.tunnel.com,NS,87
rPtRrj8Qn1.SWHdMJIKng.EVh2owmwb.data.org,NS,122
YPxN6k5L0c.qUeJbndsQk.8njGV.exfil.io,CNAME,73
randall.com,NS,36
qq6.g0jr.f1o0ga.info,TXT,169
lohi.oeu.1vx2t.xyz,A,250
SWJDbxXvuz.0pYM128MCj.8Pv7mpvDXO.Ux.exfil.io,NS,149
carey.com,AAAA,227
smith.com,A,62
reed-martinez.com,A,170
jUpudH4Um6.YB4E6DrOGz.Nj7mI5fptD.Vvu3dTFM.data.org,MX,229
5G1TTXaW4i.1MXPJr2nf7.5VND.exfil.io,TXT,69
QrBPYcVdTf.8UDHTpqF9n.OTp9WzsOGl.sFFzOgA.exfil.io,TXT,175
uby6r.c86dh.fb0gn.mh271f9j.xyz,TXT,234
GVzuEv4YVC.ZtOYc8xnUd.exfil.io,A,140
lIrEP77yAk.5C1fxL2G7J.76xPBI.tunnel.com,MX,249
bCx9jzUTk5.SzRxeZHhhB.fIPNs7c2xn.zksfM.data.org,A,36
pierce.com,NS,228
jiL5fwopd2.7LHN8FQbFK.5ZOyCPOx8A.MVDlCf.tunnel.com,NS,183
wtRKDToHzd.qEqknBXxfD.Cln3HStSpD.9tKeGl4XF.exfil.io,TXT,60
yDmRzM6t6w.An6oOxHErJ.E8KVWONGKt.Wi9xF.tunnel.com,MX,125
campbell-brown.com,MX,115
1AT6Anyonz.mTyOp1AIyl.IkE.tunnel.com,TXT,161
Ix64G1lpkO.JqL0j5dhZ7.5E1KoO.exfil.io,A,43
zgrnrq.jh5c.xyz,NS,178
vu25YCCyIN.ECC4w66dB4.LqpIbggNMd.nP0.exfil.io,AAAA,180
uwi0Q6kB4Y.k10CIZRo13.rwJZ4x5RXX.hKbKXs.exfil.io,AAAA,76
GoP72nA0nz.NyCqLmhTxf.gKFbXP7GZ8.Zqt.exfil.io,CNAME,61
w40s.gncsm6y.biz,TXT,72
BWM66UTp4f.DWq56wRdm3.dQYfLCa.exfil.io,A,177
gonzalez.org,CNAME,128
pd5n41j8yQ.slWzxwMYxM.TuVT372h4T.bZjTO.tunnel.com,TXT,33
qHb0sDWpOK.yW8hSJhVCy.EudEzpB2.tunnel.com,A,184
richard.info,CNAME,225
6HGotxBWzB.0az03rJVY1.IToVfG.data.org,A,213
ljmzfd.nfdx.fe0.xyz,TXT,59
gaines.com,TXT,158
l2NBqcLQ4P.F24GiBiXRx.tunnel.com,MX,131
i50gzpml.bvoa4j6z.8fa2rr.kkh1hs.online,NS,34
jqj4q45.5fqk.xyz,A,246
JKD8eXHnuI.IPUwRmEiBf.data.org,MX,31
Mz52W80pUu.PW4dr7TRzO.r.exfil.io,NS,235
73DgXqaKbh.chTcS1F1LI.Nn81MDwbz3.yLtlS.tunnel.com,CNAME,56
fAPzlDN1F9.NRxhEdlqv0.9UN8xcz9bx.B8.exfil.io,TXT,158
bailey-richmond.com,MX,73
5DjoAZJn2C.0clckVqJ4N.IyVwfrjyQn.WFoVd.data.org,A,205
ZDoeVURZ0y.bSErLw1LeG.3qZStz.tunnel.com,CNAME,248
ril8dKZAqq.AxeB5Wgkeu.un4.tunnel.com,MX,169
wright-newton.com,MX,90
hXfoDRnYGP.00dkzrqESX.Qm66Ro1rMm.qEq8Zg.tunnel.com,MX,229
brown.biz,MX,126
SlGXBL1ynk.7FAIgRNG1P.ch99OLm.tunnel.com,NS,193
KuZifW6m5U.JJiB6OvV54.3dQMuGII.tunnel.com,CNAME,108
weeks.org,AAAA,144
PG748gWAa6.GNzhqChiOG.puX.tunnel.com,TXT,191
ferguson.com,AAAA,160
mma.78yfkc8t.xyz,A,201
VpAiiWjuzW.2TDBlpjCLh.pY9YXOe9u6.BWB6k.data.org,CNAME,169
3aW0xLx27L.x9VZzxhk55.WSfmKZZW1t.s.tunnel.com,NS,99
fitzgerald-reed.com,NS,220
pxs79b.ppqsfc.4wy.xyz,TXT,232
gp1O46tVRC.pkUQQWnVIZ.08PmUcbXFv.muQ.tunnel.com,A,150
LkUNXQxIO0.cILEGAiRC5.cGzJCdtAio.i3yE8.tunnel.com,A,155
miles-gonzalez.com,CNAME,87
YSojwPl33l.Iwm0A3fsPO.JFSpeMxyLB.2oW9cXiT.exfil.io,A,145
9t5li.wjngt.iisf.v9ta.info,TXT,89
RRHlsxrEhr.Q7ExnhQiBJ.25dJyV.tunnel.com,AAAA,33
mitchell-cardenas.com,NS,35
7V16L56CqV.5hr89WODAQ.muvhofCqMS.BnS.tunnel.com,NS,180
JlxTGDsXXP.Z1qacozKG9.aUb.data.org,TXT,222
BqctiDvbp9.YaigzWtpTO.CfgUcajLJ.exfil.io,AAAA,243
obG9PJnPU8.oXQGFlZGCN.wLi.data.org,A,222
WIiPMmb3OZ.fTJAlTB4yc.Q.data.org,TXT,159
0ccjva.q0my8.xyz,AAAA,202
HlWnYvQguq.2mrevliuJ6.tunnel.com,NS,33
evans-greene.com,AAAA,131
Vuj4i9PJqB.vrYBJLiKuB.3G10NpilO6.fksc9qpS6.tunnel.com,AAAA,90
KlHjzPdgFZ.uNUx7wub8P.8ipE9QGTU6.k93CO.tunnel.com,CNAME,163
tyler.com,AAAA,173
emf8byp9.gwt6.afcljyx.online,MX,148
yo5aahvl.h42av.vnw.n5zes7qt.online,AAAA,231
pl3d73.tzxmpl.pz7edof.online,AAAA,249
eikszXwLzK.SqTbVAOEOb.Vs7.tunnel.com,NS,120
PB1wt1Bczf.bzSK4NT2eH.zC1s4aEAmM.jRCjSRY.data.org,NS,188
torres.biz,AAAA,129
OwANFH9wZy.s0g1gbJHHO.4C.exfil.io,MX,68
rojas.com,NS,234
jones.com,TXT,181
tDTzmAgQt8.cDZVAUXJRV.x2.tunnel.com,NS,144
andrews.biz,TXT,114
VWp5MCIliu.1vWSKQbUay.dk.data.org,MX,146
x5s.cgc144e.6pojue.e74kg.xyz,MX,233
hall.com,AAAA,187
ioyatb3n.jiuhwe.25oygl.info,A,205
7bo.38bvr1m.ir9jlrmu.pjzu.biz,MX,159
sOFYE3Pu40.7wiIuHN2c6.HVUb5dM2xJ.VPOBa8lfpd.exfil.io,CNAME,97
rivera.com,MX,190
fisher-garcia.com,MX,132
D5gkVNmV1s.KI2HqWUGtO.SQ15Jga.tunnel.com,NS,250
X8PvejyolB.ZQEBvAwRZw.0ZFRWHF6RM.B5ZpOuMw.exfil.io,NS,48
barnett.info,NS,238
L7u24Mq7f9.Y67VJe6Lz8.DCiaAvGXcu.gf.exfil.io,CNAME,248
hnDBNJDLC4.POQxeC4OKl.EGKxPj5GhE.nmHn9StH9D.tunnel.com,CNAME,243
GqOt5ZR4XY.P3wlGxuC46.data.org,NS,38
2kb81i.rc4mh30r.9ucr7bt.9io.online,CNAME,132
ye8PfzobwJ.5RcByiiIrS.yb.exfil.io,A,32
KCnZlVT1Lz.oDEbfxyO6c.jGBOt2z.data.org,CNAME,188
eqjCkFHz3J.waEheObs1K.fDu5ugAkBo.fcXry.tunnel.com,CNAME,102
O32YkdUGJE.8mc1VYIbbR.P0kr.tunnel.com,AAAA,67
nunez-ortiz.com,TXT,175
5a47.ncfqgx0c.ddt.00p.info,TXT,110
XY0M2Nv1CH.E4sq65Qa7y.gLYYvuccke.6w9LthQP.tunnel.com,AAAA,161
0xMOq2TgPn.Z1vf7rzMpL.x.tunnel.com,MX,202
cherry.com,MX,162
GOZke6so62.pX2xZCGwWS.XAiZGiZc.exfil.io,CNAME,140
bauer.org,A,158
dGxd2Tzpuo.gbnOfZwzn2.QtMxo.tunnel.com,AAAA,70
diaz-walker.com,TXT,53
YnyGIMn7sE.NbpeiurulQ.I.tunnel.com,A,60
7Sjel58boH.j0SCUTAgEv.L.data.org,MX,56
logan.net,CNAME,202
ZdEb4D36xP.8x0G9Vivj0.v2iYyLzXhH.tunnel.com,AAAA,241
xdplac.bseh8k1.h2qxdoz5.online,NS,199
8RP2KmJQ73.v1itHk4U5a.y9FSuoly.tunnel.com,TXT,115
king.net,NS,193
xIJjZFIAX4.TOIkmxiwrd.whjJ0Pq4iZ.4unSoYmI.exfil.io,MX,136
HYXhPrbkGZ.hHZGeXq2uE.9HRt3.exfil.io,NS,181
7dknl7.tt0.5hrluu.info,NS,194
etrxDAubQH.y4NIYDmZVd.data.org,NS,200
qJEtZJqON2.PFNW89OSRM.7dYhdFdniQ.exfil.io,NS,34
grimes.com,NS,43
ALSIrsA7w4.divYdaAiPe.n9ha.exfil.io,MX,49
P9ijmuujRs.QOfvAKIlJB.aNjRjqqa6h.GMJUnK.data.org,CNAME,114
n6otr.g8sx.xyz,CNAME,66
lJ3m7oJnKi.B4tgDXUGqH.LunHnYQK.exfil.io,CNAME,35
kGZ5zl1xje.KCpSLW1GKP.OF8OeT85.tunnel.com,NS,71
wko0ow86.atnfflnm.2wsz.hdi.info,MX,242
VuFsOJD5gD.OwSqUndgXF.4W1tqBA.tunnel.com,MX,154
y8o9.4u0t2bh.jwhauwk.online,TXT,101
IuU016aV6O.8hOdogxSDo.U3NiI3gf63.A9hfMKXM.data.org,TXT,207
2PHNlxsKd7.HoIkeLRHOb.c0nh0HrU7z.Q8po6qm.tunnel.com,AAAA,119
